ticker,error,name,long_name,sector,industry,country,market_cap,enterprise_value,pe_ratio,forward_pe,peg_ratio,price_to_book,price_to_sales,ev_to_ebitda,ev_to_revenue,roe,roa,operating_margin,profit_margin,gross_margin,ebitda_margin,revenue_growth,earnings_growth,quarterly_revenue_growth,quarterly_earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash,total_debt,free_cash_flow,operating_cash_flow,beta,insider_ownership,institutional_ownership,shares_outstanding,float_shares,short_percent,price,week52_high,week52_low,avg_volume,recommendation,passed_filters,quality_score,growth_score,health_score,valuation_score,momentum_score,composite_score,multibagger_score,rationale,technical_error,current_price,rsi_14,ma_50,ma_200,pct_from_200ma,pct_from_52w_high,technical_score,supertrend_daily_signal,supertrend_daily_days,supertrend_weekly_signal,supertrend_weekly_weeks
RMBS,,"Rambus, Inc.",Rambus Inc.,Technology,Semiconductors,United States,9896036352.0,9092891648.0,42.240738,24.681671,,6.7475224,13.084267,28.729,12.022,0.17789,0.11034001,0.36671,0.3169,0.80357003,0.41847,0.204,0.151,,0.167,0.014870000000000001,9.754,8.896,824947968.0,21803000.0,202302368.0,332704000.0,1.887,0.00759,0.94939005,108461603.0,107614518.0,0.0511,91.24,174.1,70.9,2971133.0,none,True,1.0813958608559027,-0.12675009979004287,1.6909786631219765,-1.4000381751819486,-1.6807673996975918,0.4214318028275824,8.3,"Healthy balance sheet (D/E 0.01, CR 9.8); strong profitability (ROE 18%, op margin 37%). Recent price action is soft.",,91.24,40.4,108.82,108.72,-16.1,46.5,5.0,SELL,51,SELL,6
FHI,,"Federated Hermes, Inc.","Federated Hermes, Inc.",Financial Services,Asset Management,United States,4755859968.0,4649476608.0,11.731124,10.855488,2.4776,3.6325276,2.4590642,8.374,2.404,0.31137,0.14803,0.27722,0.21295999,0.69044,0.28709,0.183,0.193,,0.146,0.32354,2.592,2.372,480710016.0,451942016.0,371463872.0,373985984.0,0.627,0.03899,0.93442,74651281.0,67960675.0,0.0517,63.7,67.2,46.66,626000.0,hold,True,0.7891351627750395,-0.163025421835181,0.27044033219775615,0.6574903379885901,0.7202882667681247,0.39823224045985034,8.2,"Strong profitability (ROE 31%, op margin 28%); constructive price momentum. Growth is modest — more of a compounder.",,63.7,61.0,59.88,55.6,14.6,1.9,6.0,BUY,31,BUY,35
COCO,,"The Vita Coco Company, Inc.","The Vita Coco Company, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,3665693952.0,3371527168.0,35.994316,27.072649,,9.069434,5.1920686,24.68,4.775,0.31370002,0.16974,0.29209998,0.15503,0.41127998,0.19349001,0.281,1.158,,1.159,0.03508,3.356,2.578,278640000.0,14062000.0,104597248.0,131693000.0,0.767,0.08605,0.95489,57864153.0,51835305.0,0.115,63.35,85.83,33.19,1094532.0,none,True,0.44026429497615166,1.1623138901735872,0.2377972137318819,-0.7022596943983823,-0.2539872508067529,0.3640687477691178,8.2,"Solid growth (revenue +28%, EPS +116%); strong profitability (ROE 31%, op margin 29%). Valuation looks stretched.",,63.35,42.0,71.02,60.16,5.3,24.6,10.0,SELL,40,SELL,3
RDN,,Radian Group Inc.,,Financial Services,Insurance - Specialty,United States,4840905216.0,5473635328.0,9.056931,6.964748,,1.0163043,2.9347055,6.061,3.318,0.12026,0.0529,0.31627,0.32512,0.69302005,0.54745,0.935,-0.162,,-0.183,0.27967,1.588,0.703,712057024.0,1344786944.0,308735264.0,1393350016.0,0.713,0.01666,0.97247005,132301318.0,129880204.0,0.0456,36.59,41.05,31.5,1280069.0,buy,True,0.8291261771251955,0.23060057832711917,-0.26845125769931116,0.9569378169152223,-0.4056942804868257,0.3625311418074527,8.1,"Reasonable valuation (P/E 9); strong profitability (ROE 12%, op margin 32%). Recent price action is soft.",,36.59,43.2,37.36,35.35,3.5,7.9,8.5,SELL,12,BUY,16
DAVE,,Dave Inc.,Dave Inc.,Technology,Software - Application,United States,4524633600.0,4539028480.0,21.602922,16.136774,,21.764633,7.0296164,19.536,7.052,1.04779,0.3101,0.32945,0.34589002,0.71748,0.36097,0.296,-0.21,,-0.26,1.29139,4.223,2.178,254072000.0,268467008.0,167170368.0,326945984.0,3.861,0.108009994,1.10183,11441425.0,9388946.0,0.20629999,354.72,458.25,152.21,581001.0,buy,True,1.9298269763392855,-0.346905987497945,-0.45352394455163236,-0.19053842669075047,0.08296331431784831,0.3544080116016711,8.0,"Strong profitability (ROE 105%, op margin 33%); constructive price momentum. Balance sheet worth monitoring.",,354.72,49.1,365.98,253.0,40.2,19.8,7.0,SELL,18,BUY,19
ADEA,,Adeia Inc.,Adeia Inc.,Technology,Software - Application,United States,2894853888.0,3153035008.0,24.764153,16.296757,,6.065157,6.1478834,11.21,6.696,0.27878,0.13056,0.31948,0.26053,1.0,0.59736,0.121,0.0,,0.039,0.82832,3.247,3.128,137080992.0,395262016.0,195100624.0,190952000.0,0.969,0.0185,1.05675,110280150.0,107722753.0,0.121400006,26.25,34.34,11.61,1679535.0,strong_buy,True,1.424467181501818,-0.4762987670688703,-0.09032438029491185,0.05000184876843661,0.01604518591287072,0.2939869042205088,7.9,"Strong profitability (ROE 28%, op margin 32%); reasonable valuation (P/E 25). Growth is modest — more of a compounder.",,26.24,42.6,28.77,23.19,13.1,22.0,10.0,BUY,14,SELL,6
ZWS,,Zurn Elkay Water Solutions Corp,Zurn Elkay Water Solutions Corporation,Industrials,Pollution & Treatment Controls,United States,8128998912.0,8314499584.0,30.253086,24.103317,1.5993,4.9059057,4.5499825,17.831,4.654,0.16919,0.08741,0.31365,0.15454,0.49008998,0.261,0.105,1.32,,1.244,0.33181,3.053,2.041,365000000.0,550499968.0,322675008.0,401400000.0,0.784,0.11623,0.92345,165864097.0,147021936.0,0.038599998,49.01,55.0,43.06,972550.0,none,True,0.1489385569119059,0.8886271740760748,0.211308571460477,-0.2630952691427081,-0.5372641973987664,0.2533380032163652,7.8,"Solid growth (revenue +10%, EPS +132%); healthy balance sheet (D/E 0.33, CR 3.1). Recent price action is soft.",,49.01,44.5,49.4,48.28,1.5,7.8,8.5,SELL,2,BUY,18
FIVE,,"Five Below, Inc.","Five Below, Inc.",Consumer Cyclical,Specialty Retail,United States,13837109248.0,14722555904.0,29.755054,25.197002,0.9842,5.983883,2.7242577,19.436,2.899,0.21127,0.07373,0.11998,0.086739995,0.36805,0.14913,0.325,1.956,,1.991,0.86432,2.098,1.133,1113261952.0,1998708992.0,427309888.0,680990016.0,0.975,0.01663,1.0331401,55295351.0,54004205.0,0.034,250.24,251.63,137.77,1241525.0,buy,True,-0.5265761159665525,1.8091415980934396,-0.3263834835988742,-0.06540273483498368,1.3207962999851575,0.2689460986076859,7.8,"Solid growth (revenue +32%, EPS +196%); constructive price momentum. Profitability is the softer spot.",,250.24,69.9,206.72,203.43,23.0,0.0,4.5,BUY,27,BUY,3
ANIP,,"ANI Pharmaceuticals, Inc.","ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,United States,1730816000.0,1863777920.0,16.856823,7.1518807,,2.7040122,1.7690649,8.9,1.905,0.20459,0.05446,0.14974,0.1107,0.60403997,0.21403,0.259,1.911,,1.891,1.0482500000000001,2.91,2.297,376961984.0,626028032.0,132205752.0,189466000.0,0.464,0.0545,1.07213,22959488.0,19649555.0,0.1238,75.35,99.5,70.15,334609.0,buy,True,-0.2423955177971067,1.6545707990467198,-0.5438777747713043,0.8364073729314144,-1.7563891420151727,0.24259624956867534,7.7,"Solid growth (revenue +26%, EPS +191%); reasonable valuation (P/E 17). Recent price action is soft.",,75.35,41.7,80.31,80.08,-5.9,23.7,8.0,SELL,26,SELL,40
PRG,,"PROG Holdings, Inc.","PROG Holdings, Inc.",Industrials,Rental & Leasing Services,United States,1544272384.0,2346135296.0,12.307937,6.877162,,1.9175034,0.590616,5.19,0.897,0.17066,0.15037,0.16605,0.05609,0.36145002,0.17287001,0.223,-0.042,,-0.038,1.10148,4.518,3.464,85201000.0,887064000.0,1535915904.0,333078016.0,1.789,0.04178,1.11054,39831633.0,38348303.0,0.0913,38.77,47.73,25.8,559796.0,none,True,-0.2864401492051481,-0.3027001728264123,0.7536819154432324,1.1186927845885684,-0.183839550717034,0.18542533104509418,7.6,"Reasonable valuation (P/E 12); healthy balance sheet (D/E 1.10, CR 4.5). Growth is modest — more of a compounder.",,38.77,35.1,42.93,34.56,12.2,18.4,9.5,SELL,10,BUY,17
LIVN,,LivaNova PLC,LivaNova PLC,Healthcare,Medical Devices,United Kingdom,4325466624.0,4173392640.0,23.227137,16.836765,0.9256,3.2707486,2.939457,15.582,2.836,0.15404001,0.052270003,0.15516,0.12813,0.68266,0.18201,0.108,2.878,,2.997,0.26556,1.45,1.079,516619008.0,351948992.0,64685124.0,249258000.0,0.872,0.00417,1.13182,54933538.0,54829609.0,0.0864,78.74,85.76,48.82,712856.0,buy,True,-0.28838607982857506,1.3009315466822549,-0.5799616186547407,0.35473476346964905,0.6457380983284542,0.1792237774951761,7.5,"Solid growth (revenue +11%, EPS +288%); constructive price momentum. Balance sheet worth monitoring.",,78.74,47.0,80.49,68.42,15.1,7.7,9.0,SELL,12,BUY,68
AGX,,"Argan, Inc.","Argan, Inc.",Industrials,Engineering & Construction,United States,7032475136.0,6068496896.0,45.4375,31.371443,,14.85299,6.749664,38.369,5.824,0.38521,0.093669996,0.15602,0.1548,0.20743999,0.1518,0.502,1.025,,1.043,0.02023,1.53,1.481,973555008.0,9577000.0,416462240.0,492808992.0,0.612,0.04112,1.125,14019247.0,13563621.0,0.0763,501.63,805.75,197.0,339275.0,buy,True,-0.11991093179219392,1.541482658139494,0.2016513672209955,-1.4724057962151433,-0.5293154414174475,0.15248358529932032,7.4,"Solid growth (revenue +50%, EPS +102%); healthy balance sheet (D/E 0.02, CR 1.5). Valuation looks stretched.",,501.63,35.3,629.93,508.06,-1.3,37.2,6.5,SELL,34,SELL,1
QLYS,,"Qualys, Inc.","Qualys, Inc.",Technology,Software - Infrastructure,United States,6295598080.0,5922703360.0,31.648695,21.625437,3.5302,11.216024,8.955625,23.259,8.425,0.38592,0.146,0.33979,0.29381,0.83417,0.36223,0.11,0.161,,0.108,0.09498,1.384,1.266,426294016.0,53399000.0,244382624.0,320948992.0,0.581,0.00456,1.09715,34595001.0,34309592.0,0.1486,181.98,201.54,74.51,774187.0,hold,True,1.3619545068347716,-0.3726843975875237,-0.17137970392525675,-1.0814772061779845,0.7826194621092745,0.14947971885100242,7.3,"Strong profitability (ROE 39%, op margin 34%); constructive price momentum. Valuation looks stretched.",,181.98,61.3,150.28,122.98,48.0,7.1,4.5,BUY,14,BUY,12
FCFS,,"FirstCash Holdings, Inc.","FirstCash Holdings, Inc.",Financial Services,Credit Services,United States,9770799104.0,12301516800.0,23.41788,17.15504,,4.2187266,2.3713593,15.608,2.986,0.17398001,0.08297,0.15508,0.0942,0.57869,0.19128999,0.294,0.582,,0.563,1.16419,4.887,3.199,172298000.0,2703015936.0,219812256.0,672852992.0,0.527,0.08437,1.00351,43371800.0,39699076.0,0.059699997,225.28,235.97,144.4,458293.0,strong_buy,True,-0.27276918597301153,0.543294816351996,0.011798061526205134,0.24044136745101982,0.9239785397068051,0.13920759578064004,7.2,"Constructive price momentum; solid growth (revenue +29%, EPS +58%). Profitability is the softer spot.",,225.28,60.7,213.95,193.45,16.5,3.3,6.0,BUY,1,SELL,5
CART,,Maplebear Inc.,Maplebear Inc.,Consumer Cyclical,Internet Retail,United States,11535648768.0,10919648256.0,27.994383,10.175639,2.3168,5.0010037,2.888968,17.471,2.735,0.16001,0.09364,0.14094,0.120459996,0.72577006,0.15652001,0.141,0.081,,-0.043,0.01348,2.279,1.969,850000000.0,34000000.0,917875008.0,1232000000.0,0.778,0.112959996,0.81191003,231500067.0,163522387.0,0.1067,49.83,51.815,32.73,4287103.0,buy,True,-0.19438247393614674,-0.42674858124483533,0.8437872537289154,0.1418103595857674,0.9723137875697369,0.11583216925652795,7.2,"Constructive price momentum; healthy balance sheet (D/E 0.01, CR 2.3). Growth is modest — more of a compounder.",,49.83,58.4,46.47,41.71,19.5,2.4,7.5,BUY,11,BUY,9
KLIC,,"Kulicke and Soffa Industries, I","Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,Singapore,4487221760.0,4008766720.0,38.977272,14.525701,,5.232487,4.7223325,20.888,4.219,0.13231,0.08999,0.20661,0.121800005,0.52641,0.20198,1.226,,,,0.0418,3.444,2.637,516572992.0,38118000.0,57164124.0,55116000.0,1.64,0.03313,0.94411004,52329115.0,50650920.0,0.0481,85.75,135.8,35.02,1087835.0,hold,True,-0.20127128380326212,0.75,0.18800902665180938,-0.2962817859265532,-0.5180987804106073,0.10377366461246038,7.1,"Solid growth (revenue +123%); healthy balance sheet (D/E 0.04, CR 3.4). Recent price action is soft.",,85.75,39.8,105.39,76.85,11.6,35.9,8.5,SELL,34,SELL,4
DAR,,Darling Ingredients Inc.,,Consumer Defensive,Packaged Foods,United States,10373962752.0,14441944064.0,18.26111,11.461407,,1.9776186,1.5841342,12.816,2.205,0.12126,0.03541,0.12892,0.091309994,0.26333,0.17208,0.164,29.14,,29.591,0.78609,1.565,0.771,163742000.0,4171198976.0,219643008.0,1351406976.0,1.019,0.012,1.08324,157802916.0,155633126.0,0.0431,65.74,69.98,29.15,2329219.0,strong_buy,True,-0.8002039531789746,1.432082527691593,-0.7410411813590196,0.612438065343407,0.9729332018222403,0.073211520522074,7.0,"Solid growth (revenue +16%, EPS +2914%); constructive price momentum. Profitability is the softer spot.",,65.74,57.6,59.95,51.98,26.5,3.8,6.0,BUY,7,BUY,62
JOE,,St. Joe Company (The),The St. Joe Company,Real Estate,Real Estate - Diversified,United States,3921938688.0,4364610560.0,32.191586,626.2727,,5.1356792,7.1589127,20.64,7.967,0.16246,0.06761,0.34486,0.22461,0.44053,0.38599,0.23,0.392,,0.371,0.71346,3.839,3.387,117315000.0,551481024.0,118878000.0,216796000.0,1.29,0.00356,0.89038,56930451.0,54801821.0,0.038399998,68.89,73.54,46.37,248185.0,none,True,0.4220660155408511,0.1816318276100813,0.023295216899202165,-1.0387339406064744,0.717458571772487,0.05791440328722942,6.9,"Constructive price momentum; strong profitability (ROE 16%, op margin 34%). Valuation looks stretched.",,68.89,63.8,64.08,64.49,6.8,5.4,7.5,BUY,15,SELL,22
MOG-A,,Moog Inc.,Moog Inc.,Industrials,Aerospace & Defense,United States,12324518912.0,13403241472.0,32.374374,32.972324,,5.5438576,2.8542352,21.194,3.104,0.18106002,0.07038,0.14516,0.087340005,0.28204,0.14646,0.152,1.59,,1.599,0.51557,2.087,1.261,66821000.0,1145543936.0,333472640.0,485609984.0,0.981,0.0185,1.03328,28443048.0,28587347.0,0.0335,389.14,448.85,190.9,322800.0,none,True,-0.6055659495943334,1.3435556330221834,-0.20630262621599,-0.5024983092053171,0.4884241146819706,0.0516899261765493,6.8,"Solid growth (revenue +15%, EPS +159%); constructive price momentum. Profitability is the softer spot.",,389.14,42.7,408.9,320.1,21.6,12.6,8.5,SELL,2,BUY,13
CR,,Crane Company,,Industrials,Specialty Industrial Machinery,United States,12046172160.0,12813771776.0,36.119583,26.705912,2.6332,5.5316386,4.6486983,17.158,4.945,0.16521999,0.12728,0.35463002,0.1297,0.46965,0.2882,0.256,0.106,,0.11,0.51181,2.804,1.756,350400000.0,1115699968.0,363750016.0,428800000.0,1.094,0.1446,0.80081004,57800356.0,49374798.0,0.020599999,208.41,230.5,159.58,476403.0,strong_buy,True,0.3249412453537959,-0.061284931179211063,0.054793728338443703,-0.6056954113831802,0.18474173851050982,0.014242348113995395,6.8,"Strong profitability (ROE 17%, op margin 35%); constructive price momentum. Valuation looks stretched.",,208.41,40.4,216.77,194.48,7.2,8.0,9.0,SELL,18,BUY,11
APPF,,"AppFolio, Inc.","AppFolio, Inc.",Technology,Software - Application,United States,7947572736.0,7761662976.0,49.756092,26.615427,,15.105008,7.635414,39.865,7.457,0.3209,0.18747999,0.18845,0.15134,0.63532,0.18705,0.193,0.182,,0.155,0.06799000000000001,3.831,3.349,221684992.0,35775000.0,198919872.0,272899008.0,0.811,0.03948,0.9947,24087367.0,23141817.0,0.105,224.4,288.735,142.56,411374.0,strong_buy,True,0.47828379999540394,-0.14111520792419896,0.5778380065710316,-1.5254731649496958,-0.30360770659040176,0.008664479588354847,6.7,"Healthy balance sheet (D/E 0.07, CR 3.8); strong profitability (ROE 32%, op margin 19%). Valuation looks stretched.",,224.4,71.1,177.5,188.97,18.8,21.7,6.0,BUY,18,BUY,3
ACAD,,ACADIA Pharmaceuticals Inc.,ACADIA Pharmaceuticals Inc.,Healthcare,Biotechnology,United States,5083012608.0,4200392704.0,12.995595,33.200157,,3.8861809,4.464093,42.69,3.689,0.35743,0.03637,0.12286,0.33416,0.62061,0.08641,0.164,0.133,,0.181,0.05652,3.388,3.107,956473984.0,73854000.0,68647000.0,160319008.0,0.845,0.00329,0.99761003,172305518.0,128350380.0,0.0992,29.5,30.96,19.69,1616809.0,buy,True,0.0852971088952212,-0.22328833270971182,0.270481201305948,-0.801255931575095,0.8753651407258054,-0.03903278288234858,6.6,"Constructive price momentum; healthy balance sheet (D/E 0.06, CR 3.4). Valuation looks stretched.",,29.5,62.6,25.86,24.16,22.1,2.4,4.5,BUY,43,BUY,9
DUOL,,"Duolingo, Inc.","Duolingo, Inc.",Technology,Software - Application,United States,6808652288.0,5609147392.0,17.39643,19.037012,,4.843232,5.946411,31.331,4.899,0.3442,0.056420002,0.11684,0.35875,0.72717005,0.15636,0.183,-0.275,,-0.26,0.0611,2.719,2.509,1313865984.0,86136000.0,300198016.0,430548000.0,0.881,0.01523,0.99922997,40237065.0,39959684.0,0.20719999,146.13,353.0,87.89,1342441.0,hold,True,0.3521197705790046,-0.648893968259012,0.3905108184680867,-0.42394932419221154,-1.595016132764853,-0.10230306154110433,6.5,"Healthy balance sheet (D/E 0.06, CR 2.7); strong profitability (ROE 34%, op margin 12%). Recent price action is soft.",,146.13,59.1,130.38,134.06,9.0,57.9,8.0,BUY,2,BUY,1
AEIS,,"Advanced Energy Industries, Inc","Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,United States,11447616512.0,11427917824.0,54.032135,18.817318,,7.851825,5.6176353,32.374,5.608,0.16267,0.06252,0.17018,0.10767,0.3996,0.17322999,0.3,0.934,,1.147,0.94568,3.79,2.83,1396700032.0,1376999936.0,34187500.0,238200000.0,1.317,0.0113,1.02356,40050442.0,39622303.0,0.0644,285.83,397.44,144.09,858922.0,strong_buy,True,-0.4598577767460427,1.0717047066230143,-0.37209829957553575,-1.0483850830524701,-0.3051780222211279,-0.13557239483087008,6.4,"Solid growth (revenue +30%, EPS +93%); constructive price momentum. Valuation looks stretched.",,285.83,42.1,320.9,295.86,-3.4,26.5,7.0,SELL,1,SELL,12
FSS,,Federal Signal Corporation,,Industrials,Farm & Heavy Construction Machinery,United States,7478208000.0,7901207552.0,26.289701,21.199171,1.7783,4.960321,3.0549483,15.809,3.228,0.20608,0.117510006,0.17650999,0.11659,0.29167998,0.20417999,0.187,0.207,,0.206,0.32223,2.739,1.124,62800000.0,485800000.0,194724992.0,372500000.0,1.24,0.02567,1.0462201,61041611.0,59513129.0,0.093,122.51,134.51,101.19,525796.0,buy,True,-0.21000423601057783,-0.11354645711454933,-0.1937502624701015,0.022838522738113997,0.0,-0.13639967228861896,6.3,"Reasonable valuation (P/E 26, PEG 1.8); constructive price momentum. Profitability is the softer spot.",,122.51,48.8,121.49,114.89,6.6,8.5,9.0,BUY,15,BUY,8
AWI,,Armstrong World Industries Inc,"Armstrong World Industries, Inc.",Industrials,Building Products & Equipment,United States,7545604096.0,8047005184.0,24.390709,18.682259,,8.545855,4.4506335,17.91,4.746,0.36618,0.10623,0.21568,0.18597001,0.40308997,0.26501,0.112,0.124,,0.101,0.65589,1.519,0.971,78600000.0,580000000.0,220824992.0,358800000.0,1.17,0.01548,1.0500801,42262826.0,41547316.0,0.051599998,178.54,206.08,150.28,473398.0,none,True,0.36185910827890017,-0.3929990412746386,-0.6216690021719182,-0.047287910596216724,-0.5064146934504444,-0.17752319963992388,6.2,"Strong profitability (ROE 37%, op margin 22%); reasonable valuation (P/E 24). Balance sheet worth monitoring.",,178.54,56.2,166.0,175.05,2.0,12.4,9.5,BUY,20,BUY,3
CRVL,,CorVel Corp.,CorVel Corporation,Financial Services,Insurance Brokers,United States,3543737600.0,3316248576.0,31.177778,,,8.680856,3.6023076,18.011,3.371,0.30697,0.14682001,0.16674,0.11724,0.24792999,0.18716998,0.107,0.212,,0.183,0.06944,1.941,1.411,255883008.0,28394000.0,91710128.0,150550000.0,0.955,0.39369,0.56198,50516571.0,30626176.0,0.1062,70.15,93.45,44.83,207620.0,none,True,-0.03132975644283525,-0.310325004002103,-0.2601870850153389,-0.059045289802313314,-0.4520481279500244,-0.18348614905505925,6.2,"Strong profitability (ROE 31%, op margin 17%); reasonable valuation (P/E 31). Recent price action is soft.",,70.15,71.7,62.25,61.62,13.9,24.3,6.0,BUY,7,BUY,8
